JournalTitle,JournalID,Publisher,pissn,eissn,additionalIssns,doi,yearissues,language
Clastic dykes in volcanic rocks of the Giant Section Yellowknife NWT part of NTS 85 J/9,463619,Northwest Territories Geological Survey,,,,10.46887/1988-07,[],en
Clients satisfaction with maternal and child health services in primary health care centers in Sokoto metropolis Nigeria,393191,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/M01-2017-3-OA-2,[],en
Clinical & Experimental Thyroidology,283699,Korean Thyroid Association,23842636,,,,,en
Clinical Cardiology Interventions,551434,Aditum Publishing LLC,,2836077X,,10.61148/2836-077X/JCCI,[],en
Clinical Epidemiology Reviews,229432,Swedish Science Pioneers,,20016565,,10.13183/cer,[],en
Clinical genomics Next generation guide in difficulty-to-treat cancers,393198,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100006C01IS2018OA,[],en
Clinical Journal of Mycology Vol I,464661,Aneid Lda,,,,10.54225/cjm.vol1.6296715,[],en
Clinical Journal of Mycology Vol II,464662,Aneid Lda,,,,10.54225/cjm.vol2.9270258,[],en
Clinical Journal of Mycology Vol III,464663,Aneid Lda,,,,10.54225/cjm.vol3.2750892,[],en
Clinical Journal of Mycology Vol IV,464664,Aneid Lda,,,,10.54225/cjm.vol4.3810640,[],en
Clinical Journal of Mycology Vol V,464665,Aneid Lda,,,,10.54225/cjm.vol5.0483653,[],en
Clinical Proteomics,220746,Springer (Biomed Central Ltd.),15590275,,,,,en
Clinical Psychology and Mental Health Care,553514,Aditum Publishing LLC,,29940184,,10.61148/2994-0184/CPMHC,[],en
Clinical Psychology Psychotherapy and Counseling,556325,Peertechz Publications Private Limited ,,,,10.17352/cppc,[],en
Clinical value of elevated gamma-glutamyltransferase and/or alkaline phosphatase in non-jaundiced symptomatic gallstone disease,393643,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/S05-2017-23-OA-7,[],en
Clinically-significant Corynecterium aurimucosum bacteremia Is it time for a change of perspective? A first documented case and review of the literature,392905,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100003Z16EZ2018CR,[],en
Clinicopathological features and prognostic implications of loss of K5 and gain of K1 K8 and K18 in oral potentially malignant lesions and squamous cell carcinomas An immunohistochemical analysis,393340,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/T09-2014-1-OA-1,[],en
Clinics and Research in Hepatology and Gastroenterology X,378262,Elsevier ,25901443,,,,,en
Cluster Based Hybrid Architecture for Efficient and Optimized Semantic Group Communication,355698,Narpavi Publishers,,,,10.35625/cm960127r,[],en
Clustering of Familial pancreatic adenocarcinoma in a family from Sudan,393187,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100008C01MA2018CS,[],en
Co - Existence of nocardiosis with pulmonary aspergillosis in a single patient,393200,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/M05-2014-1-CR-1,[],en
Co-expression of epithelial mesenchymal transition markers NEDD9 and Twist1 in carcinoma of the uterine cervix and their clinical significances,393665,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P03-2017-6-OA-1,[],en
Cobalt-Catalyzed Reductive Coupling of Alkynes and Enals Enones or Ester Enoates To Form γ δ-Unsaturated Products,229446,Georg Thieme Verlag KG,,20100302,,10.1055/sos-SD-201-00302,,en
Cobalt-Mediated [4 + 2 + 2]-Carbocyclization Reactions,229584,Georg Thieme Verlag KG,,20300158,,10.1055/sos-SD-203-00158,,en
Cocyclization of 1 7-Diynes and Internal Alkynes,229573,Georg Thieme Verlag KG,,20300123,,10.1055/sos-SD-203-00123,,en
Cocyclization of 1 n-Diynes and Internal Alkynes,229576,Georg Thieme Verlag KG,,20300131,,10.1055/sos-SD-203-00131,,en
Coexistence of Mayer–Rokitansky–Küster–Hauser syndrome with Turner syndrome A case report,393707,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/G06-2017-16-CR-2,[],en
Cognitive event-related potentials in patient with hereditary hemochromatosis A case report,393230,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/n06-2015-3-CR-2,[],en
Cognitive Linguistics Bibliography,58847,Walter de Gruyter GmbH,,1861048X,,10.1515/cogbib,,en
Cognitive Sustainability,465899,Cogsust Kft.,,,,10.55343/cogsust,,en
Collision injury-induced superior semicircular canal fracture and therapeutic effect of round and oval window reinforcements,393567,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/o04-2014-3-CR-3,[],en
Colloid and Surface Science,527145,Science Publishing Group,,,,10.11648/j.css,[],en
Colobomatous cyst Histopathological characterization,393046,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z11-2015-3-CR-3,[],en
Combined EZH2 and p-STAT3 protein expressions in renal cell carcinoma and their significances,393641,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/P03-2017-7-OA-2,[],en
Combustibles fossiles,463384,Editions Techniques de l Ingenieur,,,,10.51257/o-42215210,[],en
Commodity Frontiers,396097,Wageningen University and Research,,,,10.18174/CF,[],en
Commoning Ethnography,380110,Victoria University of Wellington Library,,,,10.26686/ce,[],en
Communications in development and assembling of textile products,396481,"""Sachsische Landesbibliothek, Staats- und Universitatsbibliothek Dresden""",,12341231,,,,en
Communications Law Journal,554926,Bloomsbury Academic,,17467616,,10.5040/17467616,[],en
Communications of the Korean statistical society,109105,The Korean Statistical Society,12259500,,22877843,,,en
Community Medicine,60663,Springer-Verlag,01422456,,,,,en
Community Newsletter ASH1L mouse model camouflaging commentary autism-specific suicidal behaviors survey,434883,Spectrum,,,,10.53053/DPBV3965,[],en
Community-Based Psychosocial Support Centers for Cancer Patients and Their Relatives Use Evaluation and Effect,526123,Ecurater Publishing LLC,28337859,,,10.58735/acrmr101,[],en
Comparative analysis of ABCG2+ and ABCG2-retinoblastoma cells in three-dimensional culture,393485,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/ocy-2014-5-OA-1,,en
Comparative Effectiveness of Ultra-Low-Volume (ULV) and High-Volume Sprays of Ambithion for Rice Stemborer Control,553507,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A45V2I1,[],en
COMPARATIVE LIFE HISTORY FECUNDITY AND SURVIVAL OF Spodoptera exigua (Hübner) (LEPIDOPTERA NOCTUIDAE) ON Allium cepa L AND OTHER HOST PLANTSIN THE PHILIPPINES,552809,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A681V33I1,[],en
Comparative Medicine East and West,35038,World Scientific ,01472917,,,,,en
Comparative Virulence of 15 Philippine Cultures of Green Leafhopper Nephotettix viriscens (Distant) on Selected Varieties,555970,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A158V5I2,[],en
Comparision of mesiodistal and bucco-lingual dimensions of permanent teeth in North-Indians and North-East Indians Racial dimorphism as an identification parameter,393155,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100031D01HS2018OA,,en
Comparison of associating liver partition and portal vein ligation for staged hepatectomy (ALPPS) and portal vein embolization (PVE) in the management of advanced liver tumors,421179,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100006G02JL2021RV,[],en
Comparison of cadmium and lead content in milk of different animals species,251646,Wroclaw University of Economics,,,,10.15611/nit.2013.3.01,,en
Comparison of Cofactor Regeneration Systems,229502,Georg Thieme Verlag KG,,20200056,,10.1055/sos-SD-202-00056,,en
Competency based curriculum can introduce incompetency - A call for critical introspection to prevent reckless implementation,393040,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100026A04GA2019ED,,en
Competition short of war - how Russia s Hybrid and Greyzone warfare are a blueprint for China s global power ambitions,422959,Centre for Defence Research,,,,10.51174/AJDSS.0101/CAPI9993,,en
Compilation of Lapidary Sites in the Northwest Territories A report done for the Department of Energy Mines and Petroleum Resources Government of the Northwest Territories,463535,Northwest Territories Geological Survey,,,,10.46887/1992-14,[],en
Compiled Hydrocarbon Play Polygons for mainland Northwest Territories ArcView shp format files Sahtu Settlement Area Gwich in Settlement Area mainland Inuvialuit Settlement Region Dehcho territory Northwest Territories Canada,463758,Northwest Territories Geological Survey,,,,10.46887/2005-004,[],en
Comprehensive Analytical Chemistry,50841,Elsevier ,,,,,,en
Computer Methods in the Geosciences,68218,Elsevier ,1874561X,,,,,en
Computer Sciences & Mathematics Forum,460447,MDPI AG,,28130324,,,,en
Computerized radiography of incarcerated Fatty Hernia,392835,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2016-11-CL-3,[],en
Conception d emballage,464175,Editions Techniques de l Ingenieur,,,,10.51257/o-42133210,[],en
Conceptual Petroleum Plays in Peel Plateau and Plain Northwest Territories and Yukon,463837,Northwest Territories Geological Survey,,,,10.46887/2010-005,[],en
Concomitant megaloblastic anemia and myelodysplastic syndrome,392929,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100026Z11AK2018CR,[],en
Conference Proceedings of Educational Paradigm Systems and Strategies,402397,Sons and Daughters Publishing House,,26517264,,10.21016/CPEPSS,[],en
Confinia Neurologica,312066,S. Karger AG,00105678,25717227,,10.1159/issn.0010-5678,[],en
Congenital anomalies in surgical oncology practice,393628,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/S05-2015-10-OA-8,[],en
Conia-Ene Reaction,229553,Georg Thieme Verlag KG,,20300174,,10.1055/sos-SD-203-00174,,en
Conia-Ene Reactions,229560,Georg Thieme Verlag KG,,20300190,,10.1055/sos-SD-203-00190,,en
Connecting SEDEX and carbonate-hosted base-metal mineralization in the Northwest Territories Barite as a possible vector,463838,Northwest Territories Geological Survey,,,,10.46887/2010-003,[],en
Consensus Jurnal Ilmu Hukum,554041,Sekolah Tinggi Ilmu Hukum Sumpah Pemuda Palembang,,29622395,,10.46839/consensus,[],en
Conservative management for spontaneous pneumoperitoneum,393648,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100028S05MM2018CS,[],en
Constructions mixtes - Constructions souples,461703,Editions Techniques de l Ingenieur,,,,10.51257/o-42231210,[],en
ContemplativeRxiv,525183,Contemplative Sciences Center,,,,10.57010/BLGI7163,[],en
Contemporary Concepts of Condensed Matter Science,70645,Elsevier ,,,,,,en
Contest for the Indo-Pacific Why China won t map the future by Rory Medcalf Black In /LaTrobe Uni press,422987,Centre for Defence Research,,,,10.51174/AJDSS.0201/VRKT4298,[],en
Continental Journal of Pharmacology and Toxicology Research,182885,Wilolud Journals,21414238,,,10.5707/cjptres,[],en
Continued nurturing of dead child by mother consequent upon spirituality and family dysfunction A case report,393491,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/F01-2016-1-CR-1,[],en
Contribution to the Taxonomy of Philippine Leptopodidae (Hemiptera),556288,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A224V6I6,[],en
Contributions to Asian Studies,308532,SAGE Publications,03042693,,,,,en
Contributions to Gynecology and Obstetrics,254369,S. Karger AG,,,,10.1159/issn.0304-4246,,en
Contributions to Oncology,254368,S. Karger AG,,,,10.1159/issn.0250-3220,,en
Control of Diastereoselectivity,229557,Georg Thieme Verlag KG,,20300085,,10.1055/sos-SD-203-00085,,en
Control of Lanzones Bark Borer Prasinoxena sp (Lepidoptera Galleriidae) with Notes on its Biology,554800,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A88V3I2,[],en
Control of the Bee Mites Varroa jacobsoni Oudemans and Tropilaelaps clareae Delfinado and Baker with Chlorobenzilate,552992,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A12V1I2,[],en
Controlled randomized multicenter study to compare compatibility and safety of ChondroFiller liquid (cell free 2-component collagen gel) with microfracturing of patients with focal cartilage defects of the knee joint,393608,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/VNP05-2016-1-OA-1,[],en
Corel Draw diagrams of the geology of the Slave Structural Province parts of NTS areas 75 76 85 and 86,463672,Northwest Territories Geological Survey,,,,10.46887/1996-08,[],en
Corn Grain Disinfestation by Gamma Radiation and Insecticide Application,553227,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A20V1I3,[],en
Correlation between knee related injury and biomechanics in distance runners,393559,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100011O03WA2019OA,[],en
Correlation between stemness and mitochondria functionality,393111,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/B01-2015-1-ED-1,[],en
Correlation of anterio-posterior widths of mandibular condyles with maxillary and mandibular anterior alveolar basal bone heights - A radiological analysis,393599,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100012R02AL2019OA,[],en
Corrosion Materials Protection,459854,Science & Technology,,,,10.31044/1813,[],en
Corticotomy assisted orthodontic treatment of ankylosed and impacted upper canine,392496,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z07-2017-19-CR-5,[],en
Could multilineage-differentiating stress enduring (Muse) cell be a better alternative of mesenchymal stem cells-based treatment for central nervous system injuries?,393232,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/N06-2015-5-ED-4,[],en
Counterfutures,380107,Victoria University of Wellington Library,,,,10.26686/cf,,en
Counting Conidia of Metarhizium anisopliae Metarhizium flavoviride and Beauveria bassiana by Light Transmission Measurements on Conidial Suspensions,556702,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A235V7I1,[],en
CPJ Your Peer-Reviewed Forum for Patient-Centered Practice,308471,SAGE Publications,08286914,,,,,en
CPL bibliography,308595,SAGE Publications,07431635,,,,,en
Creatine phosphokinase did not increase after on-pump beating heart coronary artery bypass graft early after acute myocardial infarction,393273,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/C04-2015-7-OA-6,[],en
CRITIC,295287,"""Science and Education, Ltd.""",22297146,,,,,en
Critical mineral showings and generalized geology of parts of the South Slave and North Slave regions Northwest Territories,470661,Northwest Territories Geological Survey,,,,10.46887/2022-012,[],en
Critical mineral showings and generalized geology of the Dehcho region Northwest Territories,470657,Northwest Territories Geological Survey,,,,10.46887/2022-008,[],en
Critical mineral showings and generalized geology of the Gwich in settlement area Northwest Territories,470658,Northwest Territories Geological Survey,,,,10.46887/2022-009,[],en
Critical mineral showings and generalized geology of the Inuvialuit settlement area Northwest Territories,470659,Northwest Territories Geological Survey,,,,10.46887/2022-010,[],en
Critical mineral showings and generalized geology of the Sahtu settlement area Northwest Territories,470660,Northwest Territories Geological Survey,,,,10.46887/2022-011,[],en
Critical mineral showings and generalized geology of the Wek’èezhìi resource management area Northwest Territories,470662,Northwest Territories Geological Survey,,,,10.46887/2022-013,[],en
CRO (Clinical & Refractive Optometry) Journal,512123,VuePoint IDS Inc.,,23717017,,,,en
Croatian Journal of Philosophy,195045,"""Institute of Philosophy in Zagreb, Croatia""",13331108,,,,,en
Cross Labs Blog,462681,"""Cross Labs, Cross-Compass""",,,,10.54854/clb2019.01,[],en
Cross Metathesis Using Ruthenium-Based Defined Catalysts in Homogeneous Water/Organic Solvent Mixtures,229653,Georg Thieme Verlag KG,,20600186,,10.1055/sos-SD-206-00186,,en
Cross-grade attempt on the same teaching content through the reconstruction of textbook,524844,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.2022.04.002,[],en
CrossMark Policy,312337,Peertechz Publications Private Limited ,,,,10.17352/crossmark-policy,,en
CTE Workshop Proceedings,470618,Academy of Cognitive and Natural Sciences,,,,10.55056/cte,[],en
Cultivate students scientific thinking in the teaching of science course -- Taking a science lesson Hot Air as an example,524824,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.2022.03.002,[],en
Cultivate students thinking ability through the spiral rise cognitive process design of the lesson lighting up the bulb,524846,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.2022.04.004,[],en
Current Advances in Stroke Research,466076,Bentham Science,27725545,,,10.2174/CASR-27725545-216,[],en
Current Aging Sciencee,191245,Bentham Science,18746128,,,,,en
Current Applied Materials,396876,Bentham Science,26667339,,,10.2174/CAM-26667339-186715,[],en
Current Artificial Intelligence,554300,Bentham Science,29503752,,,10.2174/CAI-29503752-226,[],en
Current Biomarkers in Clinical Research,466082,Bentham Science,27730808,,,10.2174/CBCR-2773-0808-220,[],en
Current Biomedical Engineering,372720,Bentham Science,2352393X,,,10.2174/cbme-2352393X-123126,[],en
Current Cell Science,546240,Bentham Science,27726223,,,10.2174/CSCI-2772-6223-217,[],en
Current Chinese Computer Science,396861,Bentham Science,26659964,,,10.2174/CCCS-26659964-179324,[],en
Current Chinese Engineering Science,396873,Bentham Science,26659999,,,10.2174/CENG-26659999-179734,[],en
Current Chinese Medical Science,396867,Bentham Science,26660024,,,10.2174/CCMS-26660024-177301,[],en
Current Chinese Science,519303,Bentham Science,22102914,,,,,en
